text,facebookUrl,time,locations,snippet
Knocked out a few more miles in the #365milechallenge at First Landing State Park!,https://www.facebook.com/groups/557017865207812,2025-08-04T01:48:45,['First Landing State Park'],First Landing State Park
,https://www.facebook.com/groups/819170279191773,2025-09-28T22:54:03,[],
,https://www.facebook.com/groups/819170279191773,2025-09-28T20:04:47,[],
Hi all! I just wanted to introduce myself as I ponder a 2026 AT through hike.,https://www.facebook.com/groups/819170279191773,2025-09-28T02:16:10,['Appalachian Trail'],2026 AT through hike
Time for Friday favorites! Share this week's favorite...🍔🎵📚,https://www.facebook.com/groups/557017865207812,2025-08-02T11:59:49,[],
https://youtu.be/wrP86Ot8UPg?si=N93oc-EcEISYNoAy,https://www.facebook.com/groups/557017865207812,2025-07-30T13:53:42,[],
"Let's welcome our new members!
Explore.Retreat.Deactivate,
Vanessa Gordon,
Vickie Zavadsky,
Skylar Carter,
Adriana Ortiz,
Xandria Bargeman,
Joseph Massaro,
Addison Grant,
Fayth Forester,
Pippa Salomon,
Vivienne Aksyonov,
Valencia Shapiro,
Angela Roxanne Carsey,
Yusra Andre,
Yanet Yuldasheva,
Nanny Sandy,
Kira Aksyonov,
Aurora Hester,
Veronika Erickson,
Umeko Chandter,
Kennedy Valencia,
Philippa Chandter,
Clarissa Rustamova,
Quinna Rosenthal,
Yusra Moon,
Tania Petersen,
Gorgeous television 17,
Bella Gilmore,
Taya Saltykova,
Nyla McNeill,
Adeline Adcock,
Kristy Hall,
Ryan DeLutis,
Winola Stryomberg,
Tammy Gainey,
Briana Lee Tolleson,
Ashley Cordova,
Nessa Mansouri,
Andrew Goldberg,
Michelle Parsell Haddock,
Leigh Ann Heiney,
Ursula Harmon,
Sarah E Davis,
Terri Rodriguez,
Mónica Camacho,
Sadie Stevens,
Fanny Castillo,
Jenelle Page,
Silvia Sierra,
Liz Clark,
Fernanda Murphy,
Chloe Mason,
Chlifton Rus,
Dayana Sykes,
Susana Hawkins,
莉潘,
Josh Lyons,
Thomasina Horvatvic,
Cailin Tomlin,
Mary Beth Massey,
Jewels Kay",https://www.facebook.com/groups/557017865207812,2025-07-29T22:52:02,[],
Today I learned 😮 Comment with a fact about Virginia wildlife ❤️,https://www.facebook.com/groups/557017865207812,2025-07-29T12:56:25,['Virginia'],fact about Virginia wildlife
Hi there! I'm visiting from Az and looking for someone to hike Devils Bathtub with me today.,https://www.facebook.com/groups/557017865207812,2025-07-29T09:10:51,['Devils Bathtub'],hike Devils Bathtub with me
If you could only do 1 hike this summer. What would it be?,https://www.facebook.com/groups/557017865207812,2025-07-28T22:03:33,[],
"Help me decide.
Aasics long wind pants and separate running shorts (for when it gets warmer).  Wind pants are more water resistant and I can wipe off any dirt. But, it’s two separate items. Will need underwear with them, but not with running shorts. 
Or
Columbia convertible pants.  Not as water resistant as wind pants, can’t easily wipe off dirt, but are dual purpose and no need for separate running shorts.  I will need to wear underwear with them and the shorts, so they may be be warmer than running shorts.",https://www.facebook.com/groups/819170279191773,2025-09-27T16:31:04,[],
,https://www.facebook.com/groups/819170279191773,2025-09-27T15:20:11,[],
,https://www.facebook.com/groups/819170279191773,2025-09-26T09:33:37,[],
"I will be looking for a ride from Erwin to Knoxville about May 4th.

Is there anyone doing shuttles?

Also, from Knoxville to Erwin about May 10th?

I’m going to be doing a NOBO thru hike but need to leave trail for my son’s college graduation.",https://www.facebook.com/groups/819170279191773,2025-09-26T04:33:10,"['Erwin', 'Knoxville']",from Erwin to Knoxville about May 4th
"Looking for a shuttle from East B Hill Rd to Rte 4 parking area, Andover, Maine area.",https://www.facebook.com/groups/819170279191773,2025-09-26T01:40:09,"['Andover, Maine']","Andover, Maine area"
"ALDHA GATHERING IS IN TWO WEEKS! 
Come join us!",https://www.facebook.com/groups/819170279191773,2025-09-25T20:16:57,[],
Did anyone leave their car at the Amicalola long term parking for their thru hike?,https://www.facebook.com/groups/819170279191773,2025-09-25T15:25:17,['Amicalola'],Amicalola long term parking
Third time's going to be the charm for Rich to complete the GA section! He's hoping to complete the entire AT after he retires🙂.,https://www.facebook.com/groups/819170279191773,2025-09-25T14:04:17,"['GA', 'AT']",complete the GA section
"New Hampshire native Abby looking to see how many miles she can do in 10 days on the trail. She's no stranger to hiking and has completed 31 of the 48 4000' peaks in New Hampshire.

Have fun out there! 🙂",https://www.facebook.com/groups/819170279191773,2025-09-25T13:54:20,['New Hampshire'],New Hampshire native Abby
,https://www.facebook.com/groups/915752951841503/,2025-04-02T14:43:35,[],
"Hi, just wondering where the access points are for the Pine Mountain Trail other than Hwy 119, Kingdom Come State Park,  23 Pound and Birch Knob Tower.",https://www.facebook.com/groups/915752951841503/,2025-03-24T17:39:04,"['Pine Mountain Trail', 'Hwy 119', 'Kingdom Come State Park', 'Birch Knob Tower']",access points are for the Pine Mountain Trail
,https://www.facebook.com/groups/915752951841503/,2025-03-24T16:08:39,[],
I enjoy the long drives to the trails as much as the trail sometimes.,https://www.facebook.com/groups/557017865207812,2025-07-28T13:17:21,[],
Crab tree falls a great waterfall hike. One of the biggest ones in Virginia.,https://www.facebook.com/groups/557017865207812,2025-07-28T00:18:52,"['Crabtree Falls', 'Virginia']",One of the biggest ones in Virginia.
https://youtu.be/t8L1YWT8K4w?si=cMAqzVzlaAm_JeAk,https://www.facebook.com/groups/557017865207812,2025-07-27T20:44:13,[],
,https://www.facebook.com/groups/915752951841503/,2025-03-10T03:55:26,[],
,https://www.facebook.com/groups/915752951841503/,2025-03-10T03:54:33,[],
Anyone looking for some gear? They'd make great gifts too if you know of anyone who wants to start hiking!,https://www.facebook.com/groups/915752951841503/,2025-03-10T03:27:34,[],
Crockett. Legally Blind hiker starting with Retro his brother and Locomitive late March 2030,https://www.facebook.com/groups/819170279191773,2025-09-24T21:28:24,[],
Hi all! I just wanted to introduce myself and share a photo I took,https://www.facebook.com/groups/819170279191773,2025-09-24T21:22:55,[],
Hoping to do a thru hike in spring 2027 (NOBO). Need time to gather supplies and save up money. Any advice on how to prepare both physically and mentally over the next year?,https://www.facebook.com/groups/819170279191773,2025-09-24T20:33:15,[],
Another 4 miles #365milechallenge,https://www.facebook.com/groups/557017865207812,2025-07-27T19:28:53,[],
Time for Friday favorites! Share this week's favorite...🍔🎵📚,https://www.facebook.com/groups/557017865207812,2025-07-26T11:52:22,[],
"Let's welcome our new members!
T Lynn Bell,
Stacy Winters,
Mavis Thomas,
Adam JJ,
Bradley Slate,
Stephanie Warren Phelps,
Benjamin Moses,
Jennifer Flood,
Scott Danette Williams,
Noelle Messner,
Emily Greenawalt,
Justyn Podpora,
Kristy Jackson,
Ericka La Madrid,
Emma Lou,
Shannon A Haynes,
Yolanda Knighten,
Jennifer Jeananne Hall,
Rex Outtrahis,
Angela Himenes,
Kayla Carlson,
Jennifer Stephens,
Lynn Angel Vernon,
Elaine Logan,
Kevin Cobb",https://www.facebook.com/groups/557017865207812,2025-07-22T22:56:49,[],
What are some of your favorite hikes in Grayson Highlands with big views that are very short and doable with little kids?,https://www.facebook.com/groups/915752951841503/,2025-02-27T02:20:19,['Grayson Highlands'],hikes in Grayson Highlands
,https://www.facebook.com/groups/915752951841503/,2025-02-24T05:25:18,[],
,https://www.facebook.com/groups/915752951841503/,2025-02-24T01:06:41,[],
"Do I need to register as a thru hiker at Amicalola Falls? If yes, do I need a legal ID?",https://www.facebook.com/groups/819170279191773,2025-09-24T19:26:27,['Amicalola Falls'],register as a thru hiker at Amicalola Falls
,https://www.facebook.com/groups/819170279191773,2025-09-24T15:38:07,[],
Hi all! I just wanted to introduce myself and share a photo I took,https://www.facebook.com/groups/819170279191773,2025-09-24T11:16:32,[],
,https://www.facebook.com/groups/915752951841503/,2025-02-14T18:45:33,[],
,https://www.facebook.com/groups/915752951841503/,2025-02-11T23:50:57,[],
SWVA's spring wetland critters are beginning to move to woodland pools with the onset of warmer temperatures this week. Info from Growing Smart on High Knob about how outdoor enthusiasts and landowners can enjoy and protect these critters over the coming weeks.,https://www.facebook.com/groups/915752951841503/,2025-02-05T18:57:31,"['SWVA', 'High Knob']",Info from Growing Smart on High Knob
,https://www.facebook.com/groups/557017865207812,2025-07-22T21:49:10,[],
Today I learned 😮 Comment with a fact about Virginia wildlife ❤️,https://www.facebook.com/groups/557017865207812,2025-07-22T13:07:59,['Virginia'],fact about Virginia wildlife
,https://www.facebook.com/groups/557017865207812,2025-07-19T12:24:15,[],
,https://www.facebook.com/groups/915752951841503/,2025-02-04T17:24:00,[],
,https://www.facebook.com/groups/915752951841503/,2025-01-28T14:33:46,[],
Looking for a few that might be interested in doing the Virginia Triple Crown this spring!  3 days 2 nights.,https://www.facebook.com/groups/915752951841503/,2025-01-09T00:27:14,['Virginia'],doing the Virginia Triple Crown
What resources does everyone use to find crownland to explore and potentially camp on? I'm using lantern but just curious if there is a better site or app. Thank you in advance.,https://www.facebook.com/groups/819170279191773,2025-09-23T16:04:46,[],
,https://www.facebook.com/groups/819170279191773,2025-09-23T10:40:45,[],
,https://www.facebook.com/groups/819170279191773,2025-09-22T21:58:01,[],
Time for Friday favorites! Share this week's favorite...🍔🎵📚,https://www.facebook.com/groups/557017865207812,2025-07-19T12:04:18,[],
,https://www.facebook.com/groups/557017865207812,2025-07-18T21:32:38,[],
"Let's welcome our new members!
Get Outdoors VA,
Joshua Warren Tolley,
Michael Dutton,
Drake Blevins,
Joy Hinson,
Jessica Sluder,
Misty Payne Melton,
Jaime Jaime,
Jim Ledford,
Phil Linz,
Christopher Heggen,
Donna Yauneridge DeRosa,
Jennifer Wells,
Anne Cirillo Kling,
Jill B Ware,
Taffy Morris,
Meg Silk,
Charles Hanks,
Leah Forbes,
Wendi Goad,
Steven Murray,
Russell Burtnette,
Kendra Smith,
Brittney Dawn Ricottilli,
Ryleigh Terrell,
Katy Kaos,
Pamela A. Mann,
Benjamin Anderson",https://www.facebook.com/groups/557017865207812,2025-07-15T22:58:36,[],
Hi all! I just wanted to introduce myself and share a photo taken at my husband and my completion of Wisconsin’s Ice Age Trail,https://www.facebook.com/groups/819170279191773,2025-09-22T21:29:50,"['Wisconsin', 'Ice Age Trail']",completion of Wisconsin’s Ice Age Trail
This was an awesome Trail magic gift we received. Wanted to share with everyone else.,https://www.facebook.com/groups/819170279191773,2025-09-22T18:23:59,[],
Abandoned packed with the Garmin still attached no wallet or identifying features was a female bag cause it had the pee rag with bloody tissues next to it. I wanna say it was a seven hour difference between my first and second time seeing the pack.,https://www.facebook.com/groups/819170279191773,2025-09-22T16:08:51,[],
Today I learned 😮 Comment with a fact about Virginia wildlife ❤️,https://www.facebook.com/groups/557017865207812,2025-07-15T13:09:41,['Virginia'],fact about Virginia wildlife
Hiking crab tree falls and a poem i wrote.  Love the waterfalls but honestly the trail feels really commercial and touristy. Easy hike and great for children though!,https://www.facebook.com/groups/557017865207812,2025-07-13T22:09:05,['Crab Tree Falls'],Hiking crab tree falls
Looking for a trail to walk with pretty waterfalls closer to Bedford/roanoke. I haven’t been on a hike in a long time so I’m not looking for anything too strenuous and long. Any suggestions?,https://www.facebook.com/groups/557017865207812,2025-07-12T16:19:04,"['Bedford', 'Roanoke']",closer to Bedford/roanoke
"Lefty’s CT Shuttle. 
Fall starts today and also the season of Section Hikers on the AT in CT. Route 55 parking at the NY border to Route 41 Undermountain Trailhead near MA. There are a number of good pickup/drop off locations along the way. Available weekdays and weekends. Message for more information.",https://www.facebook.com/groups/819170279191773,2025-09-22T12:37:47,"['AT', 'CT', 'NY', 'MA', 'Undermountain Trailhead']",season of Section Hikers on the AT in CT
"Hi! I'm new to this group. I recently joined because I want to learn from those that have experience to share. I want to be able to be supportive of the class of 2026, and be able to share my experience and support those that need it as well.",https://www.facebook.com/groups/819170279191773,2025-09-22T01:22:13,[],
"Walked a section near Bluemont, Va! Beautiful day!",https://www.facebook.com/groups/819170279191773,2025-09-21T23:48:22,"['Bluemont, Va']","near Bluemont, Va"
Time for Friday favorites! Share this week's favorite...🍔🎵📚,https://www.facebook.com/groups/557017865207812,2025-07-12T12:00:31,[],
Birds knob to emerald pond. A great hike in the blue ridge mountains,https://www.facebook.com/groups/557017865207812,2025-07-11T12:53:38,"['Birds Knob', 'Emerald Pond', 'Blue Ridge Mountains']",Birds knob to emerald pond
"Let's welcome our new members!
Joe Boyd,
Dawn Marie,
Tammy Tyler Melton,
Shannon Naomi Rhodes-Maric,
Jonathan Moynahan,
Angela O'Laker,
Lena Ging,
Alco Devarow,
David Cain,
Crystal Hughes,
Daisy Santana,
Kim Hanberry Calavas,
Donna Cone,
Vyna Courtney,
Valerie Langston Moore,
Bettye Epps,
Megan N. Costilow,
Elisa Perez,
Rahul Taneja,
Kevin James Kratzer",https://www.facebook.com/groups/557017865207812,2025-07-08T22:58:09,[],
,https://www.facebook.com/groups/915752951841503/,2025-01-09T00:25:59,[],
Snow day at Little Stony yesterday. Had the place to myself.,https://www.facebook.com/groups/915752951841503/,2025-01-08T17:14:37,['Little Stony'],Snow day at Little Stony yesterday.
,https://www.facebook.com/groups/915752951841503/,2025-01-03T19:49:53,[],
Today I learned 😮 Comment with a fact about Virginia wildlife ❤️,https://www.facebook.com/groups/557017865207812,2025-07-08T12:50:51,['Virginia'],fact about Virginia wildlife
Time for Friday favorites! Share this week's favorite...🍔🎵📚,https://www.facebook.com/groups/557017865207812,2025-07-05T12:03:33,[],
"Another 10 miles on the AT today from Reid's Gap (once you add in visiting the side overlook twice) with about 1000 feet of elevation gain. The views from Cedar Ridge were quite pleasant. Trail was overgrown with stinging nettles in more than a few places. Met one thru hiker who gladly took the extra Gatorade I offered, two section hikers, and about 10 hikers who were doing a shorter hike from Dripping Rock to the first or second overlook. Relatively secluded for a holiday hike. The parking lot for heading into Three Ridges wilderness was way more full than yesterday. Happy 4th of July. 🎆",https://www.facebook.com/groups/557017865207812,2025-07-04T22:34:59,"[""Reid's Gap"", 'Cedar Ridge', 'Dripping Rock', 'Three Ridges wilderness']",from Reid's Gap (once you add in visiting)
,https://www.facebook.com/groups/915752951841503/,2025-01-03T14:55:35,[],
,https://www.facebook.com/groups/915752951841503/,2024-12-29T22:46:26,[],
Anyone have a bike trail they like  and a place that rents bikes?,https://www.facebook.com/groups/915752951841503/,2024-12-28T20:23:12,[],
"Hey folks,
So I’ve been looking at Warrior Expeditions while mapping out my Appalachian Trail plans. On the surface, it all looks shiny and solid — but I’ve also seen a couple things that make me tilt my head like, “hmm, is this for real or just good marketing?”

Has anyone here actually gone through their program or dealt with them face-to-face? I’m not after the brochure version — just the boots-on-the-ground truth.

I’m all about vets getting opportunities like this, but before I dive in, I’d love to know if this is truly juice worth the squeeze… or just a lemon.

Appreciate any firsthand insight — and feel free to tell me straight.

— J

Go Birds 🦅!",https://www.facebook.com/groups/819170279191773,2025-09-21T19:28:35,['Appalachian Trail'],mapping out my Appalachian Trail plans
I am 2 - 3 years out from my thru-hike.,https://www.facebook.com/groups/819170279191773,2025-09-21T18:00:34,[],
For those in the Tampa Bay Area...,https://www.facebook.com/groups/819170279191773,2025-09-21T15:06:38,['Tampa Bay Area'],For those in the Tampa Bay Area
